"Team","X","Opponent","Date","Game.ID","Off.Plays","Off.Tot.Yds","Off.Tot.Avg","Off.Pass","Off.Rush","Off.Pen","Off.Tot","Off.Fum","Off.Tot.TD","Off.Pass.Att","Off.Cmp","Off.Pct","Off.Pass.Yds","Off.Pass.Avg","Off.Pass.TD","Off.Int","Off.Rush.Att","Off.Rush.Yds","Off.Rush.Avg","Off.Rush.TD","Off.X.2PM","Off.X.2PM.Pass","Off.X.2PM.Rush","Off.Points","Off.FGA","Off.FGM","Off.XPA","Off.XPM","Off.X3rdDown..Attempts","Off.X3rdDown..Conversions","Off.X3rdDown..Conversion..","Off.X4thDown..Attempts","Off.X4thDown..Conversions","Off.X4thDown..Conversion..","Off.RedZone..Attempts","Off.RedZone..Scores","Off.RedZone..Score..","Off.RedZone..TD","Off.RedZone..TD..","Off.RedZone..FG","Off.RedZone..FG..","Off.FGF","Off.FG.","Off.XPF","Off.XP.","Off.Incmp","Off.X3rdDown..Failed","Off.Tot.TO","Off.Points.Team","Off.Pass.Pts","Off.Rush.Pts","Off.Kicking.Pts","Off.ST.KickRet.Ret","Off.ST.KickRet.Yds","Off.ST.KickRet.Avg","Off.ST.KickRet.TD","Off.ST.PuntRet.Ret","Off.ST.PuntRet.Yds","Off.ST.PuntRet.Avg","Off.ST.PuntRet.TD","Off.ST.Punting.Punts","Off.ST.Punting.Yds","Off.ST.Punting.Avg","Off.ST.Kickoff.No","Off.ST.Kickoff.Yds","Off.ST.Kickoff.Avg","Off.ST.Kickoff.Touchbacks","Off.ST.Kickoff.Touchbacks..","Off.ST.Kickoff.OutOfBounds","Off.ST.Kickoff.Onside","Off.ST.Tot.TO","Off.ST.Return.TD","Off.ST.Return.Points","Off.ST.Return.Yds","Off.ST.Return.Ret","Off.ST.Return.Avg","Def.FGR.TD","Def.Sfty","Def.QB.Hurries","Def.KicksPunts.Blocked","Def.Points.Team","Def.Tackles.Solo","Def.Tackles.Ast","Def.Tackles.Tot","Def.Tackles.Loss","Def.Tackles.Sk","Def.Int.Int","Def.Int.Yds","Def.Int.Avg","Def.Int.TD","Def.Int.PD","Def.Fumbles.FR","Def.Fumbles.Yds","Def.Fumbles.TD","Def.Fumbles.FF","Def.Tot.Yds","Def.Tot.TD","Def.Tot.Pts","Def.Tot.TO","Def.ST.KicksPunts.Blocked","Def.ST.Fumbles.TD","Def.ST.Receiving.TD","Def.ST.Receiving.Pts","Off_w_ST.Tot.TO","Off_w_ST.Fum","Off_w_ST.Int","Def_w_ST.Tot.Fumbles.TD","Off.X4thDown..Failed","Off_w_ST.Plays","Off_w_ST.Yds","Off_w_ST.Yds.Avg","Off_w_ST.Pts","Off_w_ST.TD","Def_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Yds","Off.Minus.Def.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off.Minus.Def.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off.Minus.Def.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.TD.TO.Diff","Off_w_ST.Tot.TO.NonScoring","Off.TD.FR.by.Off","No.Possessions","No.Empty.Possessions","No.Scoring.Possessions","No.Negative.Possessions","Homefield"
"East Carolina","@","Temple","2016-11-26",319,66,414,6.3,9,12,2,23,0,5,20,12,60,158,7.9,0,0,46,256,5.57,5,0,0,0,37,1,1,5,4,11,6,54.55,1,1,100,6,6,100,5,83.33,1,16.67,0,1,1,0.8,8,5,0,37,0,30,7,3,90,30,0,1,3,3,0,3,123,41,7,433,61.86,1,14.29,0,0,0,0,0,93,4,23.25,0,0,0,1,37,49,12,61,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,507,7.24285714285714,37,5,0,0,0,37,37,414,507,5,5,5,0,0,9,3,6,0,"@"
"Eastern Michigan","","Non-Major","2016-09-02",320,70,201,2.9,9,5,4,18,2,2,38,19,50,178,4.7,1,0,32,23,0.72,1,0,0,0,14,0,0,2,2,13,4,30.77,1,0,0,2,2,100,2,100,0,0,0,0,0,1,19,9,2,14,6,6,2,8,139,17.38,0,0,0,0,0,8,266,33.25,4,217,54.25,0,0,0,0,0,0,0,139,8,17.375,0,1,10,0,14,26,49,75,8,4,0,0,0,0,4,2,0,0,2,0,0,2,2,0,0,0,0,2,2,0,0,1,78,340,4.35897435897436,14,2,0,0,0,12,14,201,340,2,2,0,2,0,14,12,2,1,""
"Eastern Michigan","@","Missouri","2016-09-10",321,78,647,8.3,15,12,3,30,2,7,40,27,67.5,477,11.9,5,0,38,170,4.47,2,0,0,0,49,0,0,9,7,15,9,60,1,1,100,4,3,75,3,75,0,0,0,0,2,0.777777777777778,13,6,2,61,30,12,7,3,64,21.33,0,3,73,24.33,1,4,175,43.75,10,650,65,10,100,0,0,0,1,6,137,6,22.8333333333333,0,0,1,0,61,46,28,74,2,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2,2,0,0,0,84,784,9.33333333333333,55,8,0,0,0,49,55,647,784,7,8,6,2,0,14,6,8,0,"@"
"Eastern Michigan","@","Charlotte","2016-09-17",237,83,356,4.3,9,9,5,23,1,2,44,23,52.3,199,4.5,2,2,39,157,4.03,0,0,0,0,19,3,2,2,1,20,8,40,4,3,75,4,3,75,1,25,2,50,1,0.666666666666667,1,0.5,21,12,3,19,12,0,7,6,128,21.33,0,3,-3,-1,0,3,144,48,5,314,62.8,0,0,0,0,0,0,0,125,9,13.8888888888889,0,0,5,0,19,41,38,79,7,2,2,57,28.5,1,2,1,0,0,1,57,1,6,3,0,0,0,0,3,1,2,0,1,92,481,5.22826086956522,19,2,1,6,57,13,13,299,424,1,1,-1,2,0,12,8,4,1,"@"
"Eastern Michigan","","Wyoming","2016-09-23",322,67,313,4.7,12,4,3,19,1,1,29,19,65.5,234,8.1,0,1,38,79,2.08,1,0,0,0,12,2,1,3,3,13,3,23.08,1,1,100,3,2,66.67,1,33.33,1,33.33,1,0.5,0,1,10,10,2,24,0,6,6,3,31,10.33,0,1,2,2,0,6,224,37.33,5,291,58.2,1,20,0,0,1,0,0,33,4,8.25,0,0,4,1,24,22,64,86,8,3,1,-2,-2,0,3,1,0,0,2,-2,0,0,2,1,0,0,0,3,2,1,0,0,71,346,4.87323943661972,12,1,0,0,-2,12,12,315,348,1,1,-2,3,0,12,10,2,0,""
"Eastern Michigan","@","Bowling Green State","2016-10-01",175,89,456,5.1,14,11,4,29,0,3,47,23,48.9,250,5.3,1,1,42,206,4.9,2,1,1,0,25,2,1,2,2,15,5,33.33,2,2,100,5,4,80,3,60,1,20,1,0.5,0,1,24,10,1,25,8,12,5,2,23,11.5,0,0,0,0,0,6,262,43.67,5,246,49.2,1,20,0,0,0,0,0,23,2,11.5,0,0,1,0,25,41,40,81,4,2,1,0,0,0,11,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,91,479,5.26373626373626,25,3,0,0,0,25,25,456,479,3,3,2,1,0,12,8,4,0,"@"
"Eastern Michigan","","Toledo","2016-10-08",323,82,467,5.7,15,13,2,30,0,5,31,25,80.6,247,8,4,0,51,220,4.31,1,0,0,0,35,0,0,5,5,17,11,64.71,1,0,0,5,4,80,4,80,0,0,0,0,0,1,6,6,0,35,24,6,5,4,65,16.25,0,3,13,4.33,0,5,200,40,6,351,58.5,2,33.33,0,0,0,0,0,78,7,11.1428571428571,0,0,4,0,35,40,62,102,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,545,6.12359550561798,35,5,0,0,0,35,35,467,545,5,5,5,0,0,11,6,5,0,""
"Eastern Michigan","@","Ohio","2016-10-15",324,73,415,5.7,16,8,1,25,1,2,43,26,60.5,291,6.8,1,1,30,124,4.13,1,0,0,0,20,2,2,2,2,11,3,27.27,1,0,0,3,3,100,2,66.67,1,33.33,0,1,0,1,17,8,2,20,6,6,8,5,108,21.6,0,1,1,1,0,5,176,35.2,5,243,48.6,0,0,0,0,0,0,0,109,6,18.1666666666667,0,0,4,0,20,40,34,74,4,2,1,35,35,0,3,1,0,0,1,35,0,0,2,0,0,0,0,2,1,1,0,1,79,524,6.63291139240506,20,2,0,0,35,20,20,380,489,2,2,0,2,0,12,8,4,0,"@"
"Eastern Michigan","@","Western Michigan","2016-10-22",325,73,561,7.7,18,10,1,29,1,6,35,29,82.9,398,11.4,3,1,38,163,4.29,3,0,0,0,45,1,1,6,6,8,5,62.5,1,1,100,4,4,100,4,100,0,0,0,1,0,1,6,3,2,45,18,18,9,3,64,21.33,0,1,6,6,0,2,71,35.5,8,471,58.88,2,25,0,0,0,0,0,70,4,17.5,0,0,1,0,45,56,22,78,4,1,1,-2,-2,0,0,1,0,0,3,-2,0,0,2,0,0,0,0,2,1,1,0,0,77,631,8.19480519480519,45,6,0,0,-2,45,45,563,633,6,6,4,2,0,11,4,7,0,"@"
"Eastern Michigan","","Miami (OH)","2016-10-29",326,66,405,6.1,9,12,2,23,1,4,23,15,65.2,175,7.6,1,0,43,230,5.35,3,0,0,0,28,0,0,4,4,9,4,44.44,0,0,0,2,2,100,2,100,0,0,0,0,0,1,8,5,1,28,6,18,4,3,75,25,0,1,8,8,0,5,212,42.4,5,317,63.4,2,40,0,0,0,0,0,83,4,20.75,0,0,3,0,28,24,58,82,3,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,70,488,6.97142857142857,28,4,0,0,0,28,28,405,488,4,4,3,1,0,10,6,4,0,""
"Eastern Michigan","@","Ball State","2016-11-08",131,85,542,6.4,16,9,1,26,2,6,51,30,58.8,393,7.7,3,2,34,149,4.38,3,0,0,0,41,0,0,5,5,13,2,15.38,2,2,100,5,4,80,4,80,0,0,0,0,0,1,21,11,4,41,18,18,5,5,118,23.6,0,2,6,3,0,9,379,42.11,7,439,62.71,3,42.86,0,0,1,0,0,124,7,17.7142857142857,0,0,2,0,41,34,46,80,4,2,2,15,7.5,0,6,2,0,0,1,15,0,0,4,0,0,0,0,5,3,2,0,0,92,666,7.23913043478261,41,6,0,0,15,41,41,527,651,6,6,1,5,0,20,14,6,0,"@"
"Eastern Michigan","","Northern Illinois","2016-11-16",327,77,485,6.3,8,11,1,20,0,4,25,11,44,161,6.4,1,1,52,324,6.23,3,0,0,0,31,3,1,4,4,20,10,50,0,0,0,3,2,66.67,1,33.33,1,33.33,2,0.333333333333333,0,1,14,10,1,31,6,18,7,4,83,20.75,0,0,0,0,0,5,171,34.2,5,308,61.6,0,0,0,0,0,0,0,83,4,20.75,0,0,2,1,31,34,50,84,5,0,1,17,17,0,4,0,0,0,0,17,0,0,1,1,0,0,0,1,0,1,0,0,81,568,7.01234567901235,31,4,0,0,17,31,31,468,551,4,4,3,1,0,13,8,5,0,""
"Eastern Michigan","","Central Michigan","2016-11-22",233,61,383,6.3,11,7,1,19,0,3,35,21,60,256,7.3,0,1,26,127,4.88,3,0,0,0,21,1,0,3,3,14,6,42.86,1,1,100,2,2,100,2,100,0,0,1,0,0,1,14,8,1,21,0,18,3,6,96,16,0,1,9,9,0,7,261,37.29,4,230,57.5,0,0,0,0,0,0,0,105,7,15,0,0,9,0,21,24,44,68,1,1,1,8,8,0,4,0,0,0,2,8,0,0,1,0,0,0,0,1,0,1,0,0,68,488,7.17647058823529,21,3,0,0,8,21,21,375,480,3,3,2,1,0,12,9,3,0,""
"Eastern Michigan","N","Old Dominion","2016-12-23",328,59,394,6.7,7,13,0,20,0,3,20,11,55,188,9.4,3,1,39,206,5.28,0,0,0,0,24,1,1,3,3,11,5,45.45,1,1,100,2,2,100,1,50,1,50,0,1,0,1,9,6,1,24,18,0,6,3,78,26,0,0,0,0,0,4,158,39.5,5,295,59,0,0,0,0,0,0,0,78,3,26,0,0,2,0,24,30,38,68,5,1,1,27,27,0,1,0,0,0,0,27,0,0,1,0,0,0,0,1,0,1,0,0,62,472,7.61290322580645,24,3,0,0,27,24,24,367,445,3,3,2,1,0,9,5,4,0,"N"
"Florida","","Massachusetts","2016-09-03",359,52,187,3.6,5,3,4,12,0,1,17,9,52.9,141,8.3,0,0,35,46,1.31,1,0,0,0,7,0,0,1,1,11,1,9.09,2,1,50,1,1,100,1,100,0,0,0,0,0,1,8,10,0,7,0,6,1,2,27,13.5,0,2,9,4.5,0,7,288,41.14,2,126,63,0,0,0,0,0,0,0,36,4,9,0,0,4,0,7,30,28,58,5,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,56,223,3.98214285714286,7,1,0,0,0,7,7,187,223,1,1,1,0,0,9,8,1,0,""
"Florida","","Kentucky","2016-09-10",360,48,149,3.1,1,6,2,9,1,1,14,3,21.4,55,3.9,0,3,34,94,2.76,1,0,0,0,7,1,0,1,1,12,4,33.33,0,0,0,2,1,50,1,50,0,0,1,0,0,1,11,8,4,7,0,6,1,2,48,24,0,0,0,0,0,5,217,43.4,2,123,61.5,0,0,0,0,0,0,0,48,2,24,0,0,1,0,7,31,20,51,7,5,3,8,8,0,0,1,0,0,1,8,0,0,4,0,0,0,0,4,1,3,0,0,50,197,3.94,7,1,0,0,8,7,7,141,189,1,1,-3,4,0,11,10,1,0,""
"Florida","","North Texas","2016-09-17",361,50,53,1.1,3,2,3,8,0,0,22,6,27.3,66,3,0,1,28,-13,-0.46,0,0,0,0,0,0,0,0,0,13,2,15.38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,1,0,0,0,0,1,15,15,0,3,27,9,0,9,409,45.44,2,129,64.5,1,50,0,0,0,0,0,42,4,10.5,0,1,8,0,0,28,20,48,10,7,1,25,25,0,2,0,0,0,1,25,0,2,1,0,0,0,0,1,0,1,0,2,54,95,1.75925925925926,0,0,0,0,25,-2,0,28,70,0,0,-1,1,0,13,13,0,1,""
"Florida","@","Tennessee","2016-09-24",362,79,498,6.3,13,7,2,22,0,5,33,16,48.5,319,9.7,4,2,46,179,3.89,1,0,0,0,38,1,1,5,5,17,7,41.18,3,1,33.33,6,3,50,2,33.33,1,16.67,0,1,0,1,17,10,2,38,24,6,8,1,43,43,0,6,61,10.17,0,5,216,43.2,7,454,64.86,5,71.43,1,0,0,0,0,104,7,14.8571428571429,0,0,1,0,38,46,30,76,2,1,2,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,2,0,2,86,602,7,38,5,0,0,2,38,38,496,600,5,5,3,2,0,15,9,6,0,"@"
"Florida","@","Vanderbilt","2016-10-01",363,69,265,3.8,8,10,3,21,1,0,32,12,37.5,118,3.7,0,2,37,144,3.89,0,0,0,0,6,2,2,0,0,15,5,33.33,1,0,0,2,2,100,0,0,2,100,0,1,0,0,20,10,3,6,0,0,6,0,0,0,0,2,14,7,0,6,285,47.5,3,185,61.67,1,33.33,1,0,0,0,0,14,2,7,0,0,3,0,6,35,28,63,3,2,2,6,0,0,6,1,0,0,1,6,0,0,3,0,0,0,0,3,1,2,0,1,71,279,3.92957746478873,6,0,0,0,6,6,6,259,273,0,0,-3,3,0,12,10,2,0,"@"
"Florida","","Missouri","2016-10-15",364,68,363,5.3,4,11,1,16,1,2,22,7,31.8,98,4.5,0,2,46,265,5.76,2,0,0,0,14,0,0,2,2,15,4,26.67,0,0,0,3,2,66.67,2,66.67,0,0,0,0,0,1,15,11,3,14,0,12,2,2,46,23,0,0,0,0,0,10,448,44.8,3,139,46.33,1,33.33,0,0,0,0,0,46,2,23,0,0,11,0,14,18,62,80,3,0,2,117,117,2,2,1,0,0,0,117,2,12,3,0,0,0,0,3,1,2,0,0,70,409,5.84285714285714,14,2,2,12,117,2,2,246,292,0,0,-1,1,0,15,13,2,2,""
"Florida","N","Georgia","2016-10-29",365,52,164,3.2,7,0,1,8,0,1,33,15,45.5,143,4.3,1,0,19,21,1.11,0,0,0,0,10,1,1,1,1,14,4,28.57,2,0,0,2,2,100,1,50,1,50,0,1,0,1,18,10,0,10,6,0,4,1,26,26,0,2,29,14.5,0,8,256,32,3,188,62.67,1,33.33,0,0,0,0,0,55,3,18.3333333333333,0,0,16,0,10,17,30,47,8,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,219,3.98181818181818,10,1,0,0,0,10,10,164,219,1,1,1,0,0,12,10,2,0,"N"
"Florida","@","Arkansas","2016-11-05",96,75,466,6.2,10,9,3,22,0,3,26,15,57.7,243,9.3,1,1,49,223,4.55,2,0,0,0,25,1,1,4,4,14,6,42.86,0,0,0,3,3,100,2,66.67,1,33.33,0,1,0,1,11,8,1,31,6,12,7,1,15,15,0,3,0,0,0,6,241,40.17,6,372,62,2,33.33,0,0,0,0,0,15,4,3.75,0,0,5,0,31,48,30,78,5,1,1,37,37,1,2,0,0,0,0,37,1,6,1,0,0,0,0,1,0,1,0,0,79,481,6.08860759493671,25,3,1,6,37,19,19,429,444,2,2,2,0,0,11,7,4,1,"@"
"Florida","","South Carolina","2016-11-12",366,63,256,4.1,10,4,1,15,1,1,33,18,54.5,213,6.5,0,1,30,43,1.43,1,0,0,0,7,0,0,1,1,13,3,23.08,2,1,50,2,1,50,1,50,0,0,0,0,0,1,15,10,2,7,0,6,1,1,16,16,0,3,10,3.33,0,7,316,45.14,2,130,65,1,50,0,0,0,0,0,26,4,6.5,0,0,7,0,7,22,56,78,12,5,1,0,0,0,2,1,0,0,2,0,0,0,2,0,0,0,0,2,1,1,0,1,67,282,4.2089552238806,7,1,0,0,0,7,7,256,282,1,1,-1,2,0,11,10,1,0,""
"Florida","@","Louisiana State","2016-11-19",367,71,423,6,10,13,0,23,2,1,26,14,53.8,204,7.8,0,0,45,219,4.87,1,0,0,0,10,1,1,1,1,14,7,50,3,1,33.33,5,2,40,1,20,1,20,0,1,0,1,12,7,2,10,0,6,4,1,12,12,0,0,0,0,0,3,110,36.67,3,182,60.67,1,33.33,0,0,0,0,0,12,1,12,0,0,1,0,10,29,52,81,5,1,0,0,0,0,3,2,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,2,72,435,6.04166666666667,10,1,0,0,0,10,10,423,435,1,1,-1,2,0,9,7,2,0,"@"
"Florida","@","Florida State","2016-11-26",357,66,387,5.9,6,10,2,18,2,4,26,15,57.7,138,5.3,1,1,40,249,6.23,3,0,0,0,31,3,1,4,4,17,11,64.71,0,0,0,3,3,100,2,66.67,1,33.33,2,0.333333333333333,0,1,11,6,3,31,6,18,7,1,36,36,0,3,-2,-0.67,0,3,107,35.67,6,390,65,4,66.67,0,0,0,0,0,34,4,8.5,0,0,2,1,31,33,26,59,5,0,1,0,0,0,7,2,0,0,2,0,0,0,3,1,1,1,6,3,2,1,1,0,70,421,6.01428571428571,31,4,1,6,0,31,25,387,421,4,3,1,2,0,13,8,5,1,"@"
"Florida","N","Alabama","2016-12-03",38,58,372,6.4,3,12,3,18,0,5,20,11,55,138,6.9,1,0,38,234,6.16,4,0,0,0,42,3,2,7,6,10,5,50,0,0,0,7,7,100,5,71.43,2,28.57,1,0.666666666666667,1,0.857142857142857,9,5,0,54,6,24,12,0,0,0,0,4,117,29.25,1,2,81,40.5,10,634,63.4,4,40,0,0,0,1,6,117,4,29.25,0,0,2,1,54,38,20,58,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62,489,7.88709677419355,48,6,0,0,0,42,48,372,489,5,6,6,0,0,11,3,8,0,"N"
"Florida","N","Iowa","2017-01-02",368,65,226,3.5,3,9,2,14,0,0,24,7,29.2,55,2.3,0,3,41,171,4.17,0,0,0,0,3,2,1,0,0,16,4,25,1,0,0,3,1,33.33,0,0,1,33.33,1,0.5,0,0,17,12,3,3,0,0,3,2,70,35,0,1,19,19,0,7,275,39.29,2,130,65,2,100,0,0,0,0,0,89,3,29.6666666666667,0,0,4,0,3,42,16,58,7,1,3,111,67,1,2,0,0,0,1,111,1,6,3,0,0,0,0,3,0,3,0,1,68,315,4.63235294117647,3,0,1,6,111,-3,-3,115,204,-1,-1,-3,2,0,13,12,1,1,"N"
"Florida Atlantic","","Non-Major","2016-09-03",329,86,530,6.2,19,7,0,26,1,4,52,37,71.2,387,7.4,2,0,34,143,4.21,2,0,0,0,30,2,1,4,3,17,7,41.18,1,0,0,3,3,100,3,100,0,0,1,0.5,1,0.75,15,10,1,30,12,12,6,6,145,24.17,0,1,8,8,0,7,262,37.43,5,289,57.8,1,20,0,1,0,0,0,153,7,21.8571428571429,0,0,2,1,30,51,38,89,11,3,0,0,0,0,5,1,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,1,93,683,7.34408602150538,30,4,0,0,0,30,30,530,683,4,4,3,1,0,15,10,5,0,""
"Florida Atlantic","@","Miami (FL)","2016-09-10",330,70,470,6.7,8,13,0,21,0,5,31,17,54.8,191,6.2,0,2,39,279,7.15,5,0,0,0,38,2,1,5,5,11,4,36.36,0,0,0,6,5,83.33,4,66.67,1,16.67,1,0.5,0,1,14,7,2,38,0,30,8,0,0,0,0,4,23,5.75,0,5,237,47.4,7,425,60.71,1,14.29,0,0,0,0,0,23,4,5.75,0,0,1,1,38,48,8,56,2,0,2,6,6,0,2,0,0,0,0,6,0,0,2,1,0,0,0,2,0,2,0,0,74,493,6.66216216216216,38,5,0,0,6,38,38,464,487,5,5,3,2,0,14,8,6,0,"@"
"Florida Atlantic","@","Kansas State","2016-09-17",331,72,495,6.9,7,15,2,24,1,8,18,13,72.2,159,8.8,1,0,54,336,6.22,7,0,0,0,57,0,0,9,9,13,7,53.85,0,0,0,8,8,100,8,100,0,0,0,0,0,1,5,6,1,63,6,42,9,0,0,0,0,4,79,19.75,1,5,216,43.2,10,631,63.1,3,30,1,0,0,1,6,79,4,19.75,0,0,0,0,63,57,4,61,6,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,76,574,7.55263157894737,63,9,0,0,0,57,63,495,574,8,9,8,1,0,15,6,9,0,"@"
"Florida Atlantic","","Ball State","2016-09-24",126,80,488,6.1,15,12,1,28,0,4,39,24,61.5,262,6.7,2,1,41,226,5.51,2,0,0,0,31,2,1,4,4,13,5,38.46,1,0,0,3,2,66.67,2,66.67,0,0,1,0.5,0,1,15,8,1,31,12,12,7,1,18,18,0,2,23,11.5,0,5,179,35.8,6,358,59.67,0,0,2,0,0,0,0,41,3,13.6666666666667,0,0,3,0,31,41,36,77,2,1,1,5,5,0,3,0,0,0,0,5,0,0,1,0,0,0,0,1,0,1,0,1,83,529,6.37349397590361,31,4,0,0,5,31,31,483,524,4,4,3,1,0,13,8,5,0,""
"Florida Atlantic","@","Florida International","2016-10-01",332,79,469,5.9,9,14,2,25,0,4,30,15,50,199,6.6,1,2,49,270,5.51,3,0,0,0,33,2,2,4,3,20,12,60,1,1,100,4,4,100,2,50,2,50,0,1,1,0.75,15,8,2,33,6,18,9,2,42,21,0,2,4,2,0,4,170,42.5,7,387,55.29,1,14.29,0,0,0,0,0,46,4,11.5,0,0,2,1,33,50,22,72,5,1,2,30,30,1,3,0,0,0,0,30,1,6,2,1,0,0,0,2,0,2,0,0,83,515,6.20481927710843,33,4,1,6,30,27,27,439,485,3,3,2,1,0,12,6,6,1,"@"
"Florida Atlantic","","Charlotte","2016-10-09",240,65,442,6.8,8,13,1,22,1,4,17,14,82.4,223,13.1,3,1,48,219,4.56,1,0,0,0,28,0,0,4,4,13,5,38.46,2,2,100,2,2,100,2,100,0,0,0,0,0,1,3,8,2,28,18,6,4,0,0,0,0,0,0,0,0,5,210,42,5,296,59.2,1,20,0,0,0,0,0,0,0,0,0,0,1,0,28,38,38,76,6,3,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,2,1,1,0,0,65,442,6.8,28,4,0,0,0,28,28,442,442,4,4,2,2,0,11,7,4,0,""
"Florida Atlantic","@","Marshall","2016-10-15",333,81,436,5.4,16,6,3,25,0,3,39,27,69.2,330,8.5,1,1,42,106,2.52,2,1,1,0,27,2,2,2,1,14,6,42.86,3,1,33.33,4,3,75,1,25,2,50,0,1,1,0.5,12,8,1,27,8,12,7,2,42,21,0,2,22,11,0,2,104,52,6,397,66.17,4,66.67,1,0,0,0,0,64,4,16,0,0,7,0,27,24,82,106,9,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,85,500,5.88235294117647,27,3,0,0,0,27,27,436,500,3,3,2,1,0,10,5,5,0,"@"
"Florida Atlantic","","Western Kentucky","2016-10-29",334,70,661,9.4,11,11,0,22,1,7,25,16,64,393,15.7,5,0,45,268,5.96,2,0,0,0,52,2,1,7,7,16,10,62.5,0,0,0,4,4,100,3,75,1,25,1,0.5,0,1,9,6,1,52,30,12,10,1,19,19,0,1,2,2,0,4,189,47.25,9,565,62.78,3,33.33,0,0,0,0,0,21,2,10.5,0,0,0,0,52,37,26,63,6,3,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,72,682,9.47222222222222,52,7,0,0,0,52,52,661,682,7,7,6,1,0,14,6,8,0,""
"Florida Atlantic","@","Rice","2016-11-05",335,78,440,5.6,10,10,3,23,1,3,33,20,60.6,281,8.5,1,2,45,159,3.53,2,1,1,0,25,1,1,2,2,15,6,40,1,1,100,5,4,80,3,60,1,20,0,1,0,1,13,9,3,25,8,12,5,1,28,28,0,3,13,4.33,0,7,291,41.57,5,319,63.8,1,20,0,0,0,0,0,41,4,10.25,0,0,0,0,25,57,14,71,8,5,2,31,31,0,5,1,0,0,0,31,0,0,3,0,0,0,0,3,1,2,0,0,82,481,5.86585365853659,25,3,0,0,31,25,25,409,450,3,3,0,3,0,14,10,4,0,"@"
"Florida Atlantic","","Texas-El Paso","2016-11-12",336,59,355,6,9,11,1,21,0,4,19,13,68.4,118,6.2,2,1,40,237,5.93,2,0,0,0,31,1,1,4,4,10,5,50,0,0,0,5,5,100,4,80,1,20,0,1,0,1,6,5,1,31,12,12,7,2,39,19.5,0,0,0,0,0,4,146,36.5,6,380,63.33,1,16.67,0,0,0,0,0,39,2,19.5,0,0,1,0,31,38,24,62,4,2,1,12,12,0,2,0,0,0,0,12,0,0,1,0,0,0,0,1,0,1,0,0,61,394,6.45901639344262,31,4,0,0,12,31,31,343,382,4,4,3,1,0,10,5,5,0,""
"Florida Atlantic","","Old Dominion","2016-11-19",337,79,623,7.9,15,12,4,31,0,5,36,26,72.2,416,11.6,5,0,43,207,4.81,0,1,0,1,42,3,2,4,4,13,5,38.46,3,3,100,4,4,100,2,50,2,50,1,0.666666666666667,0,1,10,8,0,42,30,2,10,1,21,21,0,1,7,7,0,2,42,21,8,413,51.63,1,12.5,0,0,0,0,0,28,2,14,0,0,5,1,42,30,62,92,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81,651,8.03703703703704,42,5,0,0,0,42,42,623,651,5,5,5,0,0,10,3,7,0,""
"Florida Atlantic","@","Middle Tennessee State","2016-11-26",338,73,757,10.4,10,18,0,28,0,10,16,11,68.8,262,16.4,1,0,57,495,8.68,9,0,0,0,71,0,0,11,11,10,6,60,1,0,0,8,8,100,8,100,0,0,0,0,0,1,5,4,0,77,6,54,11,2,61,30.5,0,0,0,0,0,3,127,42.33,12,678,56.5,0,0,1,0,0,0,0,61,2,30.5,0,0,2,0,77,53,12,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,818,10.9066666666667,71,10,0,0,0,71,71,757,818,10,10,10,0,0,14,4,10,0,"@"
